image_filename,main_category,sub_category,split,Broken Guard Rails,Damaged Signs,Illegal Parking,Vandalism / Graffiti
2775316721071123059_jpg.rf.cfdbee8b5f6aed43d518a604536ee26b.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775317561793303665_jpg.rf.b05b3973635b7de839d6322fde029f1a.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775319105724920165_jpg.rf.127fe545a9db537dc9ed2d84bdf637f5.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775320183929470140_jpg.rf.38bd0aa5421298d7fe1791cf745f2f15.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775342289532433287_jpg.rf.265b0ea41fc417f98c040a1624a7b8c6.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775342526233594447_jpg.rf.988428ae6adcd0fb014e70dc9ec660bd.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775342683260043416_jpg.rf.abe5faebb85d39b601eeea16564802a1.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775342855486439888_jpg.rf.b7ec511494e91b768c48e889ac4e29aa.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775343733127827136_jpg.rf.78c5fb5b77368096c5bd5d182e363079.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775343733127827136_jpg.rf.dcabd9fc9cd5e579f4ee11227a4e121f.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775344108937413229_jpg.rf.459887559a719e781ebcbd7360c8cf4c.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775395617481742097_jpg.rf.7454cb18d928fddcdb76c08e9553049e.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775395617481742097_jpg.rf.fe6042d14e30cd150787437ac1a18fa8.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775433694313763895_jpg.rf.f10cf714065beb7d6ca1899fccee0ca8.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775439631744686074_jpg.rf.146131a60a509070cf11d57b0e160e5b.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775439975534974239_jpg.rf.b92037ea9fa31d9725a1582feb5d8227.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775440403261616233_jpg.rf.a7bf57f12a03a6032d0a1fe660ea37c7.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775440580940879254_jpg.rf.14846360130ae02595f894223b685215.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775441678086883028_jpg.rf.14b7280a0058cb5c2d262766f4392c2d.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775442224352967404_jpg.rf.96e150e814267531718392b6ee1b5f44.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775442855176400639_jpg.rf.fda1cf439d6a69f4ae2a1c91bd8673b3.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775443534963988719_jpg.rf.45b1dbb57e86ce0319d72b2fd39a04ca.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775443748135146447_jpg.rf.6b32540e7df6bb841690da46f24a2d9a.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775444816046891615_jpg.rf.595e695424e806585bb294002b1f2e6f.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775444965808921751_jpg.rf.906741eb5a206a1af95c93ddf6c50f56.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775445440444660584_jpg.rf.d4acac0af85564e9c073bdf87414c731.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775446628925791320_jpg.rf.141a281418dd4fdd6ca82dd74b693fb2.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775446628925791320_jpg.rf.81b4d08e8caf5ad444c60cb8522dc859.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775446887076966862_jpg.rf.e03d4d73be041508a8e0c3cf0062f5cf.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775447058422587292_jpg.rf.29c2e24d63026911c6e8758bbd5662ba.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775447451428965780_jpg.rf.a0335b38e0125d1ec1453c41ebf11231.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775447599093541596_jpg.rf.70b5246620cd1013d7c2a9fdbbd5492c.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775447986454313746_jpg.rf.63e9491b675593d48000ae2c80f93744.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775449204488430679_jpg.rf.cb7d436c7254046cc7dc383f4e447475.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775450952213084825_jpg.rf.c444523c31602eabd43f603bc421f5d5.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775455152296737035_jpg.rf.6191b1b130f6901ed1e4809240e20f4d.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775455487312615597_jpg.rf.0a9d48b5718de87dc7ef4d1a9692f950.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775456015165896196_jpg.rf.9ae36456c17577919d51f3e88e27005f.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775457312581374469_jpg.rf.f15b4d5614094bca1f6275ddba5ccf7a.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775457468357912290_jpg.rf.529e0683c9e9a42377e2df12a50f0ec7.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775457955199115967_jpg.rf.7c6197669659ce6ee9ebb666560662f2.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775458254337056982_jpg.rf.4e74ee414db957d5c6d6d7871c0cecbf.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2775458503059089736_jpg.rf.7b00d36d8cf9021d0bd0e120f0fd73d3.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776377663504297387_jpg.rf.a5ecb217be5c86a53ba1e2af469c9028.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776539636296160911_jpg.rf.225c3b187c4ff78f9ee3f22b7dafda8f.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776540904434268878_jpg.rf.c15fb7acabb4fd09ba4f4e585732eee5.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776541157006847667_jpg.rf.450bc10e89e8194ade320e89f28c0064.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776543591272306941_jpg.rf.e200bde673987bb7c09314ef2af3f610.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776549465689936716_jpg.rf.5a220d6ebb58f0257f845eaa81876ff6.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776555553537649778_jpg.rf.291e14cbc05fba6bfc64dd4481b21ff8.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776555553537649778_jpg.rf.752220171dce9442d7178f1f54b19011.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776555553537649778_jpg.rf.8656491cb8e3f789ead541a37a8ebe19.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776560505289259081_jpg.rf.261d741af1d8472b58c239745984b934.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776560505289259081_jpg.rf.73f3441d16b87719d32f8546b57c1a18.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776560505289259081_jpg.rf.d5cc0b02622f24af68b8d7b0e8869d31.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776566136018251495_jpg.rf.218ca2e6dcf332f996d7e457631d4d65.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776566136018251495_jpg.rf.4db02e7db911d9764ee66b4c1bd947b6.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776566136018251495_jpg.rf.ea1bd00f892c2982820869f64a3fcea7.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776574732444042581_jpg.rf.034ea02a58d7e702a555e41bfb67db80.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776574732444042581_jpg.rf.91eb9e11489ff6333b7343b59d12805a.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776580605382258298_jpg.rf.56923f7989138da08adc16a1a9e1c023.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776590023418290145_jpg.rf.3314b53104668390f3c3665126fe9ebd.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776590023418290145_jpg.rf.b54b6c775dda90e40dc1b42368b5f136.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776590023418290145_jpg.rf.ee79566f165fd44efca5f86dc91de266.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776592692153291780_jpg.rf.4f7288b4d13b8d4bd5cf1d7138a1ddf2.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776592692153291780_jpg.rf.7b239e3204dbcaeebdc67df45bea1c17.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776592692153291780_jpg.rf.b1003321e9010d802919987b8fd43a73.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776593979653671828_jpg.rf.d489c99c975c1aa8e0bfd748f2863e08.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776596535493195064_jpg.rf.e93c9a3628665c5b7312bcc7b6efb1f1.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776596535493195064_jpg.rf.f7603315195caeb37c36bb14e91de4fa.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776596761416153173_jpg.rf.1be07a4dd446b818f6f1b79a16f559fa.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776596761416153173_jpg.rf.dafa3306cb9846c00d65a2b6c4927a30.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776596761416153173_jpg.rf.f90a19f2d9a925109731fe5451a71cba.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776598323148947437_jpg.rf.12f19fca7c15c13babbb140bc342073b.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776606325552232489_jpg.rf.df18d0198fb2c05e6791d14880539daf.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776610312800719452_jpg.rf.c53664175cece2a5aaa8de2b103939ea.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776611523739327609_jpg.rf.a850c2fe959bb2f0721d608233ca04b9.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776629222661951625_jpg.rf.297e47cd3d9eb7e7845e912dbc56bed0.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776630315009330926_jpg.rf.1e8ae9677e20a56c5d7c890b681a30fb.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776630315009330926_jpg.rf.25850e6d8d3d56fc615e84e0592edbe1.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776633295497530030_jpg.rf.3a3602e25532c7e140fcba1da5ae0e0b.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776633517451709480_jpg.rf.28d68390cea68d6325b89dd7d9ddcb4f.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776634188641805666_jpg.rf.51c8d6e10a71fe8c375637f4360a90dc.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776634264649992074_jpg.rf.6a67ffb54131a8fd016262546b34ed8e.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776640087090747804_jpg.rf.534aa9b42eed8c1be7898dabcdea2ad8.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776640087090747804_jpg.rf.7c09554f77b4608ce3d6be7e06522d5f.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776640087090747804_jpg.rf.7c1c80e14136fe0caf2f8b4cf133adc2.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776658420928084111_jpg.rf.e4454a638fe612ee7bb416947c4abc92.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776668554385623567_jpg.rf.2975a5b1404d3b20dc16d4d997bc8e11.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776678101545507365_jpg.rf.c5d6cc8255b10d55a8b82743c9706b61.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776678652232665981_jpg.rf.8612fa26281748a617b238f5b7ddbb31.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776680042267124826_jpg.rf.13e7e20d445313be5655d53f22f14f2c.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776680042267124826_jpg.rf.6ab4e06287ae70131495c09f21cf692f.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776680042267124826_jpg.rf.fe67071b8971c2ef3e3ec60a30fe4ba1.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776691884246874252_jpg.rf.0fab5c1d56fe2e8c49cfc15e25eac3c4.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776693202566891156_jpg.rf.57ca16e63cfaeaf899b8c9d1a8883ea6.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776693605086000271_jpg.rf.af915f505bc24ee1e31b4f234e6ab3f7.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776694107672619129_jpg.rf.324234d4923f1eb41e8eb32268f274d0.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776694107672619129_jpg.rf.d483351e03edee0b635e95549870a4a1.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776695525783425599_jpg.rf.2af242954c9903af3b753b2a4543b26f.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776695525783425599_jpg.rf.f685e76455aace27f0b62674ea90783c.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776701464724184213_jpg.rf.7ff5f9f673ec99b2ee74e28744bae7da.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776702932689476748_jpg.rf.f40db52cc1fe50968bd5d95bd3b3b422.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776709547247795288_jpg.rf.694a60f08206404294fdf527e0c54c55.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776713568092897375_jpg.rf.8d62a4e6e41e00dcc9ad530355940f19.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776713568092897375_jpg.rf.b51d984fcffc7c73756d045b08fd1e74.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776715496155939822_jpg.rf.81269d354b422ffa6f3d4e94e92e5a7e.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776715496155939822_jpg.rf.a7269504d66e31012b6fefc4c904afe7.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776715496155939822_jpg.rf.d28f310ad1269c42e200d01ce4a3cb6d.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776717380418843754_jpg.rf.01cec83fb5120729c7122ca917389990.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776717380418843754_jpg.rf.881a9afd53db4367a3e20103ecd73245.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776722782677027781_jpg.rf.b95f61fd4000d777ac6090a02b7bbd75.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776723668077780314_jpg.rf.0400cbfdd981c87555b13730d11d8a0b.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776724610302961129_jpg.rf.7a740970682c128352d920edf33259fd.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776725208712791402_jpg.rf.90337ce17fa97c415a0cd56eb4e9bdae.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776725208712791402_jpg.rf.e1ecbd4f72ea69563e50a0d5cfbf6ff4.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776725208712791402_jpg.rf.f2c29e472c3e5056dd9791f4644ebd37.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776725401491302219_jpg.rf.a502a108cd6d8252ac6045f7d2c7dc8f.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776725401491302219_jpg.rf.b3d426aa94987a8b16b1c4fab81e7240.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776725690185404140_jpg.rf.b62c650281d031c8664b18a358b526e6.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776725690185404140_jpg.rf.d3197a206d85269b743ddfab33252e65.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776725690185404140_jpg.rf.dc932240107b9b1d3bfd4327393d175a.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776727868630467389_jpg.rf.ba3a154ac434ab3e8b79d63f98e73abb.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776732988005832142_jpg.rf.fa487b1a2c19df9648afe90d301eefd4.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776739085887044692_jpg.rf.5c0dc3254f2f180a8d5ef3d16147e6e1.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776743191305412433_jpg.rf.9fc3ee2878ba1c98adb137be78003ff4.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776743191305412433_jpg.rf.f8c7da98e45934c837ad9b40538d7e9c.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776751607863061278_jpg.rf.2201b0caf1e46366e4605d4050c0b88f.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776751607863061278_jpg.rf.df473e1600142c0b9303dfb3f1af0f14.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776759725418545663_jpg.rf.fad714533cdaa993673dabd51dce369d.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776762018620780869_jpg.rf.f8963b06786b8ac386e2bbe044f4c6a0.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776762086200172979_jpg.rf.6282e25f1305a1b3ff64ebf75b47d078.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776762086200172979_jpg.rf.93cb304c6f06de6d0f81b0a708489d21.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776774197923306964_jpg.rf.8e724514035fa2320ea16a567d319b74.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776777887149446300_jpg.rf.b65f04cbea5cb15415e0ce5f16c40eb7.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776783267006809688_jpg.rf.07e7c6e731460130cf7c829fd018c34e.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776786909013628324_jpg.rf.195f188704909485ff50574c4a689edd.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776793124552703794_jpg.rf.398540981f6db8903c32663e979a8704.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776802352960543097_jpg.rf.89a24a6d88aa7bd9670ccbdc196add5b.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776808493712617870_jpg.rf.15fe3b2a300999f363ebe68420652f76.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776808859996066948_jpg.rf.6ee2b75b72577d8d7c6df91cece29403.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776811814505029370_jpg.rf.1a6b41f8139912972383064a07a4919e.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776811814505029370_jpg.rf.66ccb5544c0d5dd8c6da3010464730b1.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776811814505029370_jpg.rf.d1192007a5097b3b902d04c067cc72ff.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776814218119195853_jpg.rf.59337e5d4d7c4d302faa569f3c402561.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776814459491980271_jpg.rf.0a00011982e417c1da39bc77477556eb.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776814459491980271_jpg.rf.b1bbd881425955ec77b26d2424035c1c.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776821553435234902_jpg.rf.a1c8a60c3efc210b01ebdf6a8c114f4d.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776821553435234902_jpg.rf.b43431298211e486af29b466206228c7.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776821553435234902_jpg.rf.d229df12d5a4731aa51120ba59590590.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776829006132064768_jpg.rf.c1c2fb5794b984db310176b6f7fa6213.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776834986521884442_jpg.rf.4dba3acb5de6a1fb17c117b49c8d2f2e.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776834986521884442_jpg.rf.a663564b5fcd53a2130498ab72a49214.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776846855667745809_jpg.rf.02a51abb34e6ec3f8ae5f2c443441b7d.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776848901715310437_jpg.rf.90100ec911a36f914deb92dacbcfbde7.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776849709429199827_jpg.rf.fa2a44769061e3f4ba98887cbed7ebc7.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776857078105611752_jpg.rf.1e598bd46b22512d7e4a6cd866fdf72c.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776859333928091853_jpg.rf.3b10d2fb7de6608f4817aa7de9c959cd.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776863564347010014_jpg.rf.97eeef8e635b634099afe90d113a8676.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776866747888887211_jpg.rf.9ef0351d3cc20eef7d1839a394c11777.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776875407098709461_jpg.rf.970d9513f460f470298d6e579c9cf854.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776890789642466997_jpg.rf.9b2b7465b561970efc4bd2341193aa73.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776919737017851524_jpg.rf.3a7bcf2cda470d2ade9ca6c13ee9ade6.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776942661100152932_jpg.rf.1e7b0da1da0d7d760dcc153cfc33a85d.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776963651234465197_jpg.rf.e149b282ad3b2ac503dda4347fa42534.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776964772567776454_jpg.rf.dd5b6337c27b9bc40d783de1b1a0e8cf.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776967891457854533_jpg.rf.65e0ab2fee7c992542c70903d72727e0.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776980456932845142_jpg.rf.daef3b0c5a96ef1f850864bd9f33aa36.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776980923036941146_jpg.rf.d0e4d1fb4d4b6fad0d21993b8be9e2b7.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2776981519894804243_jpg.rf.1d7daab76d4b68caf90f6af9395a3d11.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2777005999268091827_jpg.rf.375695f21aa5453399af7695c514c4a4.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2777016750849140184_jpg.rf.0bf73796318691b845f1a61a35aa9083.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2777017168431258258_jpg.rf.66ab7fe0785bae70981b40eae9775a74.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2777020449613017902_jpg.rf.3f31c77e794df2d9e4dc1fa2da93954e.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2777020449613017902_jpg.rf.a510e5769f39b525d1c851483a815a4c.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2777075014040661316_jpg.rf.b1483567d4d4752e182c3a27d6a6a7f1.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2777078012309112606_jpg.rf.920888f0568abb7fb40e53f4c892e100.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2777102053984106639_jpg.rf.1eb03eb20552aee1a60e754c5bf060e3.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2777108685765996476_jpg.rf.1adf496dd3368560e8f5e60d1c7139d4.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
2777109016117731907_jpg.rf.c9797dc8ed03f42f5a392b9c9e1d91ab.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
64e6344926bb1_jpg.rf.1f2a3c3c2728f0e1e8df84e553e39ddc.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
6630f1af7a4e0-aksi-vandalisme-dengan-berbagai-coretan-hiasi-sejumlah-pertokoan-di-kawasan-jalan-malioboro-yogyakarta_1265_711_jpg.rf.a1144189cfdb075c68ae0efeb4a7035c.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
aksi-vandalisme-may-day-k051-dom_jpg.rf.183b34de44d5844db765b3fc8d95eccd.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
aksi-vandalisme-terjadi-di-unimen-rektor-bertindak-jdu_jpg.rf.5fe6dc7f28dc66e1b9deb6f634cf0d63.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
antarafoto-aksi-vandalisme-gerbong-mrt-210918-ho-1_jpg.rf.72e97443fed67f90fb5ac9ee11300fb0.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
body_image_2023020213_jpg.rf.be22630b18a2b1bc66690ae2f0c293ef.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
Chayra-Blog68_jpg.rf.bf7bf7a945030a17a80bdb04ffdcbf38.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
D9AEF2EF-4100-4C2B-B0FC-2E5104C48D6D_jpeg_jpg.rf.fb5dc4cdd9e2531e93f9c3d73942538d.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
download-1-_jpg.rf.c18515db512944bc57dbf1548ebd591c.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
download-10-_jpg.rf.ff32c6408fa4ec0c24d7feb42de64e4c.jpg,Public Cleanliness,Vandalism / Graffiti,train,0,0,0,1
